sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,psnr_gt,ssim_gt,lpips-vgg_gt,stlpips-vgg_gt,pieapp_gt,ahiq_gt,psnr_bicubic,ssim_bicubic,lpips-vgg_bicubic,stlpips-vgg_bicubic,pieapp_bicubic,ahiq_bicubic,psnr_rlfn,ssim_rlfn,lpips-vgg_rlfn,stlpips-vgg_rlfn,pieapp_rlfn,ahiq_rlfn,psnr_span,ssim_span,lpips-vgg_span,stlpips-vgg_span,pieapp_span,ahiq_span
PASD:ava_images___74410,PASD,ava_images___74410.png,dataset/sr/PASD/ava_images___74410.png,dataset/hr/ava_images___74410.png,dataset/lr/ava_images___74410.png,21.917097091674805,0.4189891411670601,0.4684203565120697,0.3308856189250946,1.0123399496078491,0.4128963053226471,23.466184616088867,0.554351429092027,0.5280613899230957,0.562972366809845,0.9131765365600586,0.4048086106777191,22.878210067749023,0.513750635042353,0.5195251703262329,0.5643013715744019,1.3428959846496582,0.3558877408504486,23.195919036865234,0.5385947557506842,0.5292333364486694,0.549949586391449,1.1671552658081055,0.34743210673332214
PASD:ava_images___751927,PASD,ava_images___751927.png,dataset/sr/PASD/ava_images___751927.png,dataset/hr/ava_images___751927.png,dataset/lr/ava_images___751927.png,25.479650497436523,0.8305965137042187,0.25929921865463257,0.20179882645606995,1.0560097694396973,0.36799731850624084,30.576391220092773,0.9131957532695238,0.24911801517009735,0.14591626822948456,0.36714664101600647,0.38859182596206665,28.79361915588379,0.8845829867807583,0.24857941269874573,0.14233961701393127,1.0588998794555664,0.36918017268180847,29.50790786743164,0.898012862038278,0.23742640018463135,0.15112920105457306,0.9962818026542664,0.36607831716537476
PASD:ava_images___773899,PASD,ava_images___773899.png,dataset/sr/PASD/ava_images___773899.png,dataset/hr/ava_images___773899.png,dataset/lr/ava_images___773899.png,26.022563934326172,0.8161305378251061,0.31628745794296265,0.161759153008461,0.5731917023658752,0.349660724401474,26.70810890197754,0.8435670495660602,0.328970730304718,0.23850323259830475,-0.0029407539404928684,0.3700864613056183,26.329177856445312,0.8364528689521541,0.3287535011768341,0.20335429906845093,1.1820086240768433,0.35784968733787537,26.409862518310547,0.8375938912175243,0.3337269425392151,0.2127213329076767,0.9181520342826843,0.364936888217926
PASD:ava_images___827653,PASD,ava_images___827653.png,dataset/sr/PASD/ava_images___827653.png,dataset/hr/ava_images___827653.png,dataset/lr/ava_images___827653.png,20.161060333251953,0.6079397037598174,0.33020418882369995,0.21501371264457703,1.8324753046035767,0.20493023097515106,22.18561363220215,0.6372675396189135,0.4236910939216614,0.41637134552001953,1.1803003549575806,0.25063157081604004,21.685401916503906,0.6080799908432141,0.41117092967033386,0.41678714752197266,1.323930025100708,0.20230980217456818,21.728591918945312,0.6168482558487988,0.4324224889278412,0.419699102640152,1.2943412065505981,0.19964604079723358
PASD:ava_images___842206,PASD,ava_images___842206.png,dataset/sr/PASD/ava_images___842206.png,dataset/hr/ava_images___842206.png,dataset/lr/ava_images___842206.png,25.650236129760742,0.7354679455363696,0.3791566491127014,0.26655012369155884,0.9272959232330322,0.3871595561504364,26.5114688873291,0.7692133014716852,0.4459912180900574,0.40370282530784607,0.4687086045742035,0.3893279433250427,25.72635269165039,0.7561933677853201,0.4470846951007843,0.38369762897491455,1.2450133562088013,0.3183295428752899,26.101497650146484,0.7670712015173494,0.44716134667396545,0.39039552211761475,0.9698256850242615,0.34469905495643616
PASD:ava_images___846773,PASD,ava_images___846773.png,dataset/sr/PASD/ava_images___846773.png,dataset/hr/ava_images___846773.png,dataset/lr/ava_images___846773.png,22.184370040893555,0.6620286404182261,0.32083630561828613,0.2439509779214859,1.4782296419143677,0.33489105105400085,24.813610076904297,0.7732121658608019,0.36754149198532104,0.32346707582473755,0.18601194024085999,0.3721122741699219,24.133413314819336,0.7432393892884191,0.3730039894580841,0.27959027886390686,0.9737567901611328,0.3558347821235657,23.641639709472656,0.7447540344751529,0.4003024399280548,0.29670411348342896,0.6284960508346558,0.3445081412792206
PASD:ava_images___857447,PASD,ava_images___857447.png,dataset/sr/PASD/ava_images___857447.png,dataset/hr/ava_images___857447.png,dataset/lr/ava_images___857447.png,20.064504623413086,0.5381613490357866,0.3640764057636261,0.2282584309577942,1.2957353591918945,0.3613288402557373,23.411277770996094,0.6689129700861334,0.42404669523239136,0.4090549051761627,0.4576643109321594,0.34027665853500366,23.109224319458008,0.6403975829324805,0.42555978894233704,0.3657049536705017,0.9913062453269958,0.3035043776035309,23.03886604309082,0.6486350783258757,0.44025397300720215,0.3803102374076843,1.091676950454712,0.3015301525592804
PASD:ava_images___864250,PASD,ava_images___864250.png,dataset/sr/PASD/ava_images___864250.png,dataset/hr/ava_images___864250.png,dataset/lr/ava_images___864250.png,18.551923751831055,0.6480282419620085,0.3790183663368225,0.27678731083869934,1.560610055923462,0.2447270005941391,20.592872619628906,0.706180071293387,0.40504127740859985,0.3530772030353546,0.5334447622299194,0.2907807230949402,20.328365325927734,0.6834262145486464,0.39792466163635254,0.35391542315483093,0.8645235300064087,0.23565654456615448,20.208118438720703,0.687045050455449,0.41495269536972046,0.3357660174369812,0.9945951104164124,0.26191285252571106
PASD:ava_images___865616,PASD,ava_images___865616.png,dataset/sr/PASD/ava_images___865616.png,dataset/hr/ava_images___865616.png,dataset/lr/ava_images___865616.png,18.75861930847168,0.5723710809690616,0.3449776768684387,0.21432098746299744,1.1217708587646484,0.319496214389801,20.408008575439453,0.6394643020140259,0.40558183193206787,0.38448819518089294,-0.1602969765663147,0.42858535051345825,20.498559951782227,0.6302606593937408,0.3981250822544098,0.3933139443397522,0.33729010820388794,0.3725822865962982,20.224685668945312,0.6270566381353906,0.41094011068344116,0.3553788959980011,0.2844337522983551,0.4022286534309387
PASD:ava_images___953752,PASD,ava_images___953752.png,dataset/sr/PASD/ava_images___953752.png,dataset/hr/ava_images___953752.png,dataset/lr/ava_images___953752.png,20.469362258911133,0.5929257689222791,0.32280194759368896,0.15800516307353973,1.2606366872787476,0.2990925908088684,21.75302505493164,0.6444620850314334,0.4116981029510498,0.39989209175109863,0.5568748116493225,0.37305089831352234,21.12433624267578,0.6116616504312359,0.41252389550209045,0.40202081203460693,1.0363703966140747,0.2938350737094879,21.297344207763672,0.63082390673097,0.41753000020980835,0.4020620286464691,0.6648935079574585,0.3459213376045227
